ID	age	sex	n_babies	observer	year	pop_size	weight
213	2	m	0	1	2003	157	5.3882929096251795
215	4	f	1	13	2003	157	6.593255117140475
222	7	m	2	10	2003	157	9.239046851760035
230	5	m	0	20	2003	157	7.552772934997418
236	8	f	2	7	2003	157	NA
238	6	f	2	19	2003	157	NA
249	2	m	1	8	2003	157	6.9543621488150205
252	1	f	2	13	2003	157	NA
253	3	m	2	9	2003	157	6.3168349533153565
263	6	m	1	19	2003	157	8.64415116883356
284	0	m	1	17	2003	157	3.885905264333691
286	4	f	1	20	2003	157	6.381822724328106
289	9	m	0	2	2003	157	10.353207950456369
306	1	m	0	17	2003	157	5.216648201015207
307	2	f	0	2	2003	157	5.17155999987075
311	1	m	2	5	2003	157	NA
316	11	f	0	15	2003	157	11.04882788825638
317	6	f	1	18	2003	157	8.213506453235306
318	14	f	2	10	2003	157	14.2391088293955
319	12	f	0	5	2003	157	12.475583758360788
322	2	m	1	14	2003	157	5.665900707767621
331	0	f	1	15	2003	157	3.840598435116919
337	1	f	1	4	2003	157	5.3298274351774495
349	8	m	1	19	2003	157	10.178074296830664
350	3	f	0	20	2003	157	5.090851306325586
353	16	m	1	6	2003	157	15.577920703112603
356	13	f	0	1	2003	157	13.742817886232956
366	7	f	0	2	2003	157	9.112918044768005
376	8	f	1	6	2003	157	9.568151476679947
378	3	m	0	6	2003	157	6.589142630248133
382	2	m	2	18	2003	157	NA
385	3	m	2	15	2003	157	6.283024640409384
389	3	f	2	9	2003	157	6.741928394719004
394	9	f	1	7	2003	157	9.810520772905349
407	9	m	1	9	2003	157	10.40069532926182
414	0	m	2	3	2003	157	4.741862243611454
422	0	f	2	11	2003	157	3.5698896594168623
423	0	m	1	9	2003	157	4.045450128947307
425	13	m	0	4	2003	157	NA
428	12	m	1	11	2003	157	13.742349450883424
433	9	m	1	9	2003	157	10.879418721799412
434	7	f	0	15	2003	157	NA
436	2	m	1	1	2003	157	5.469443989205284
437	11	f	0	10	2003	157	11.635380930758226
446	9	m	1	20	2003	157	NA
450	5	m	2	12	2003	157	7.557852142539285
452	5	m	2	17	2003	157	8.19936443102665
453	3	m	0	13	2003	157	5.7641806197765995
457	1	m	0	8	2003	157	NA
458	3	f	0	16	2003	157	6.045925419681998
460	0	f	0	20	2003	157	4.01820027339707
461	3	m	2	3	2003	157	7.034129791922366
481	6	f	2	18	2003	157	8.18831147249929
486	0	f	0	11	2003	157	4.637378159249501
490	15	f	0	17	2003	157	NA
498	4	f	2	2	2003	157	NA
499	3	m	0	5	2003	157	NA
501	1	m	0	1	2003	157	4.788025246042045
507	8	f	1	8	2003	157	8.963201151633118
508	7	f	2	9	2003	157	9.855977455617909
515	5	m	2	12	2003	157	8.538124367749766
518	7	m	1	3	2003	157	8.19343150779882
524	6	m	2	9	2003	157	8.063873539701603
529	7	f	1	11	2003	157	9.233003479033504
532	3	f	1	20	2003	157	5.6830563860731145
534	1	f	0	14	2003	157	4.3123583926279645
540	11	m	1	11	2003	157	10.543690083937628
545	4	f	0	15	2003	157	6.46353693417915
563	4	m	1	18	2003	157	6.512998719447996
564	4	f	2	4	2003	157	NA
566	2	f	2	9	2003	157	4.812444075771939
575	5	m	0	6	2003	157	6.840338519808025
578	6	m	1	7	2003	157	8.82815879842596
580	4	m	1	17	2003	157	6.27438495249277
583	11	f	2	8	2003	157	10.271692987821394
586	0	f	0	15	2003	157	4.424046848714673
590	3	f	2	5	2003	157	5.542026342172409
591	11	f	2	15	2003	157	11.22200023920208
593	10	f	1	2	2003	157	11.839967224592144
596	0	f	0	8	2003	157	3.5595576441615155
600	0	m	0	4	2003	157	5.351029499709092
607	3	f	2	7	2003	157	5.304704721274552
608	5	m	0	19	2003	157	7.433018751214296
610	8	m	1	8	2003	157	10.023298335032575
612	6	f	0	17	2003	157	8.146681781667294
613	14	m	0	7	2003	157	14.52262088990082
617	0	m	0	11	2003	157	NA
619	5	f	2	2	2003	157	7.349105813386472
625	3	f	0	20	2003	157	6.867298829658286
649	1	m	0	15	2003	157	4.636436659673596
656	3	f	1	7	2003	157	5.675452541429631
657	11	f	2	15	2003	157	10.665481433334023
664	2	f	2	18	2003	157	NA
666	6	m	0	1	2003	157	8.046324962522611
670	3	f	0	3	2003	157	6.661492638123511
671	3	f	1	18	2003	157	5.233373126732003
673	9	m	2	7	2003	157	10.385686608395023
676	10	m	0	18	2003	157	11.134984117088397
685	9	f	0	14	2003	157	10.228538590956125
686	9	m	1	8	2003	157	10.202908012260037
689	0	f	2	4	2003	157	4.628875861510319
693	1	m	2	9	2003	157	4.916302116692016
695	1	m	2	4	2003	157	3.6151256327745016
697	5	f	0	15	2003	157	NA
705	4	f	1	8	2003	157	7.673593594357927
712	4	f	1	15	2003	157	7.485654120987579
717	5	f	1	4	2003	157	7.605432152513033
722	9	m	1	5	2003	157	9.909819364973448
729	13	f	1	7	2003	157	12.234894953073644
731	4	f	2	2	2003	157	7.180733513259806
733	0	f	0	9	2003	157	2.8286594740886057
735	9	m	1	6	2003	157	10.22418070344738
736	13	f	0	7	2003	157	13.933785891778882
740	5	m	2	20	2003	157	9.029984957190214
750	4	m	0	8	2003	157	7.8248328042176425
757	0	f	0	16	2003	157	3.503887586693938
760	5	m	0	4	2003	157	NA
766	10	f	0	6	2003	157	10.36954154002618
772	10	m	0	7	2003	157	10.617104265136357
780	7	f	2	8	2003	157	9.452980847086975
783	5	f	1	11	2003	157	NA
791	6	f	1	1	2003	157	NA
793	14	f	2	7	2003	157	14.320225723867644
795	4	m	2	14	2003	157	7.243135727395017
803	9	m	0	8	2003	157	10.867635374874709
807	3	f	1	16	2003	157	5.97836243304646
809	0	m	1	16	2003	157	4.268773035978222
811	1	f	0	14	2003	157	5.087989108418436
813	9	m	2	12	2003	157	10.02377583521792
815	6	m	2	1	2003	157	9.203173494634246
819	7	f	0	16	2003	157	8.263280678105161
824	5	m	0	7	2003	157	NA
831	14	m	1	12	2003	157	14.297543288034754
832	4	m	2	14	2003	157	6.625406249612361
837	7	f	2	15	2003	157	8.068932063448623
839	10	m	0	11	2003	157	12.191256230030563
846	0	m	2	20	2003	157	3.6404701860418704
848	0	m	1	4	2003	157	5.016209720220714
856	0	f	2	3	2003	157	3.957289479050107
871	0	m	0	12	2003	157	4.974097579852735
874	3	m	2	13	2003	157	NA
880	1	f	2	10	2003	157	4.344566714884993
884	6	m	1	17	2003	157	7.505747690681598
886	5	m	1	13	2003	157	7.419309547318258
887	6	f	1	12	2003	157	8.978356753556497
890	3	m	0	19	2003	157	6.690963899093756
4	5	f	1	3	2004	168	7.09075548045857
10	8	m	2	14	2004	168	10.436532151634061
16	1	f	2	14	2004	168	4.573333231617179
20	10	m	0	14	2004	168	12.666835076660018
33	12	f	1	9	2004	168	13.025143568842285
34	7	m	0	11	2004	168	8.409156439635908
37	14	m	1	8	2004	168	14.126862072479073
40	8	f	1	15	2004	168	9.996715973021374
43	3	f	0	20	2004	168	6.539010673789044
49	5	f	0	6	2004	168	6.582062240804917
51	11	m	2	7	2004	168	12.898127030292379
58	5	f	1	18	2004	168	7.663551037140739
59	8	m	0	10	2004	168	9.565535293165984
64	4	m	1	9	2004	168	7.900449897241605
68	3	m	2	13	2004	168	7.237262275721308
93	10	f	2	7	2004	168	11.159483368641371
96	0	f	0	16	2004	168	4.8574362425792845
105	4	m	0	17	2004	168	NA
110	2	m	0	5	2004	168	5.784784632091356
112	4	f	1	11	2004	168	6.881578825477349
113	7	m	0	2	2004	168	NA
114	12	m	2	6	2004	168	12.427077649206659
116	1	f	2	3	2004	168	5.595755064191319
118	1	m	0	6	2004	168	5.991240280270024
123	3	f	0	9	2004	168	NA
127	7	m	1	14	2004	168	9.485801322592259
129	7	f	2	17	2004	168	9.82390673366145
130	1	f	0	7	2004	168	3.9506954816402877
134	2	f	0	4	2004	168	6.011383364089623
143	5	f	1	14	2004	168	8.560424932201471
144	7	m	1	20	2004	168	10.051941562110407
145	12	f	0	4	2004	168	13.04183318353832
147	7	f	2	11	2004	168	8.996904122276565
149	6	f	2	1	2004	168	8.401382812089734
154	1	m	2	8	2004	168	5.526371030941325
156	0	f	1	6	2004	168	NA
165	2	f	0	1	2004	168	5.684028582787965
169	10	f	1	5	2004	168	10.339094391196605
180	3	m	2	16	2004	168	NA
185	4	m	0	1	2004	168	8.083766295305749
188	7	f	0	14	2004	168	NA
191	12	m	0	14	2004	168	13.434826053907699
194	1	m	0	17	2004	168	5.601904870316091
201	12	f	2	18	2004	168	11.76226862009456
205	9	m	2	9	2004	168	NA
208	0	f	0	15	2004	168	4.634335616044869
209	4	f	0	9	2004	168	6.363970646670501
213	3	m	1	9	2004	168	NA
215	5	f	2	4	2004	168	NA
222	8	m	2	20	2004	168	NA
230	6	m	0	16	2004	168	8.387651065121677
236	9	f	1	6	2004	168	10.22752422864182
238	7	f	1	13	2004	168	9.472065352061502
239	0	m	2	19	2004	168	4.636205239051526
249	3	m	1	14	2004	168	8.0061876443425
252	2	f	1	10	2004	168	NA
253	4	m	2	4	2004	168	7.763514939355001
263	7	m	0	17	2004	168	9.81619302570806
265	0	f	1	7	2004	168	4.749779644463255
284	1	m	0	14	2004	168	4.580547608048433
286	5	f	2	4	2004	168	7.389823908315125
289	10	m	0	19	2004	168	NA
298	0	m	1	19	2004	168	4.692887161381369
306	2	m	0	12	2004	168	6.595442309237097
307	3	f	0	11	2004	168	5.737981230879343
311	2	m	2	10	2004	168	NA
315	0	m	1	20	2004	168	4.86193164959142
316	12	f	0	13	2004	168	12.18007673318055
317	7	f	1	12	2004	168	8.491085263203685
319	13	f	1	8	2004	168	13.476965403409146
322	3	m	0	15	2004	168	6.447040206548673
323	0	f	2	14	2004	168	3.889130011990726
331	1	f	0	13	2004	168	4.860764348848392
337	2	f	2	6	2004	168	6.162245334231248
349	9	m	0	5	2004	168	11.006434069952107
350	4	f	0	17	2004	168	6.637634331977305
356	14	f	2	5	2004	168	14.646022485891699
360	0	f	2	8	2004	168	4.213032874569365
366	8	f	0	8	2004	168	9.905915717094313
376	9	f	1	4	2004	168	10.2515881501403
378	4	m	2	19	2004	168	7.525249168703221
382	3	m	2	5	2004	168	6.362680501662483
389	4	f	2	8	2004	168	7.574485941375858
394	10	f	0	2	2004	168	10.433127659403755
395	0	f	0	5	2004	168	4.364251317276899
407	10	m	1	11	2004	168	11.32575177247524
408	0	m	1	2	2004	168	5.533419463507026
414	1	m	2	14	2004	168	4.948870736932807
415	0	m	1	10	2004	168	5.361426884801103
422	1	f	2	13	2004	168	4.713505986257938
423	1	m	2	17	2004	168	NA
425	14	m	1	13	2004	168	14.392693313938262
428	13	m	2	19	2004	168	14.231799391723015
433	10	m	0	18	2004	168	11.623947735422215
434	8	f	1	7	2004	168	9.840599095776874
436	3	m	1	19	2004	168	NA
444	0	m	2	19	2004	168	3.365417376995299
446	10	m	1	8	2004	168	10.734607691755555
450	6	m	1	15	2004	168	8.497299358541442
452	6	m	2	20	2004	168	9.626423540090968
457	2	m	2	17	2004	168	6.061726817875183
458	4	f	1	14	2004	168	7.047867727299585
460	1	f	1	6	2004	168	5.010830563230875
461	4	m	1	9	2004	168	7.827291932776964
468	0	m	0	19	2004	168	6.117382629891096
471	0	f	0	2	2004	168	4.424410386707583
481	7	f	0	16	2004	168	9.23979874050306
486	1	f	0	3	2004	168	5.029315509818865
498	5	f	2	15	2004	168	7.623145979599037
499	4	m	2	4	2004	168	6.587480036445464
501	2	m	0	10	2004	168	5.826675337356708
507	9	f	2	10	2004	168	10.13896138411147
508	8	f	2	5	2004	168	NA
515	6	m	0	20	2004	168	9.394009486525709
524	7	m	2	19	2004	168	NA
529	8	f	2	5	2004	168	9.856699611814493
534	2	f	2	18	2004	168	5.188675718171576
540	12	m	2	13	2004	168	11.485547375545206
545	5	f	0	5	2004	168	7.264795207304564
563	5	m	0	11	2004	168	7.34655773319762
564	5	f	1	18	2004	168	7.579450554083405
575	6	m	1	13	2004	168	8.144417286999264
580	5	m	1	14	2004	168	7.265179970880598
583	12	f	0	6	2004	168	11.286308233621659
586	1	f	2	12	2004	168	5.0383218133513354
591	12	f	2	8	2004	168	11.7241507293791
593	11	f	2	3	2004	168	11.602725724327692
596	1	f	0	18	2004	168	4.29386769032498
600	1	m	0	18	2004	168	6.096363012038975
608	6	m	0	5	2004	168	8.117194295953782
610	9	m	0	19	2004	168	9.980655317696556
612	7	f	0	2	2004	168	9.146119577676936
617	1	m	0	13	2004	168	5.642668643006608
619	6	f	0	12	2004	168	8.07715779563147
625	4	f	2	8	2004	168	7.372545464343471
649	2	m	0	13	2004	168	NA
651	0	m	2	8	2004	168	3.7431256019619856
656	4	f	0	8	2004	168	6.803081129197287
657	12	f	1	10	2004	168	12.236408651634308
664	3	f	0	13	2004	168	5.98319372398482
666	7	m	1	2	2004	168	8.435130215682754
670	4	f	2	15	2004	168	NA
671	4	f	1	7	2004	168	5.983645704980704
673	10	m	2	4	2004	168	11.42643543225126
689	1	f	0	13	2004	168	5.616446456733404
693	2	m	2	13	2004	168	NA
697	6	f	1	3	2004	168	7.904625522486615
705	5	f	1	10	2004	168	8.605531165949925
712	5	f	0	12	2004	168	8.023076388648192
717	6	f	2	6	2004	168	8.813187047211942
722	10	m	0	19	2004	168	11.406335486809725
729	14	f	0	10	2004	168	12.89164602246602
731	5	f	2	6	2004	168	7.650725783588038
733	1	f	2	11	2004	168	3.3597728088489545
734	0	m	2	12	2004	168	4.79641716387114
736	14	f	0	18	2004	168	14.421847673528612
740	6	m	2	5	2004	168	NA
750	5	m	1	18	2004	168	8.283094817498831
757	1	f	2	3	2004	168	5.049103254285313
760	6	m	0	12	2004	168	8.901234165929901
766	11	f	0	20	2004	168	11.482140500190422
772	11	m	0	2	2004	168	11.985718883885708
780	8	f	2	4	2004	168	9.897512347481237
783	6	f	0	6	2004	168	7.039424486492027
791	7	f	2	20	2004	168	8.427400241834972
793	15	f	1	16	2004	168	15.179566966526872
795	5	m	2	14	2004	168	7.509624794069697
803	10	m	0	11	2004	168	11.455510670997025
807	4	f	0	20	2004	168	7.610899868896281
809	1	m	0	7	2004	168	4.657253639678698
811	2	f	0	7	2004	168	5.650886071068172
813	10	m	1	11	2004	168	11.055576288754292
819	8	f	2	1	2004	168	NA
824	6	m	2	7	2004	168	7.981345355899047
825	0	m	0	3	2004	168	5.973526436951758
831	15	m	2	8	2004	168	14.968918874447894
834	0	f	1	7	2004	168	3.845855962789858
837	8	f	1	16	2004	168	9.297829424338294
842	0	f	0	5	2004	168	3.6384788281906904
845	0	m	0	14	2004	168	4.445524723390048
846	1	m	1	17	2004	168	4.722456943214756
848	1	m	2	7	2004	168	5.655149267011737
856	1	f	1	12	2004	168	5.241515853670886
871	1	m	2	17	2004	168	5.749390027350536
874	4	m	0	14	2004	168	7.377911806429121
880	2	f	0	19	2004	168	4.682090913386121
884	7	m	1	18	2004	168	8.847491211189707
886	6	m	0	10	2004	168	8.543339867477659
887	7	f	0	13	2004	168	NA
890	4	m	0	6	2004	168	7.994929735776484
4	6	f	1	1	2005	139	NA
10	9	m	1	13	2005	139	11.154308026470705
16	2	f	0	4	2005	139	5.626542617584307
20	11	m	2	2	2005	139	12.637667282664081
33	13	f	2	10	2005	139	13.378710892261864
34	8	m	1	12	2005	139	9.12403336561546
40	9	f	1	17	2005	139	10.390744337273834
43	4	f	0	10	2005	139	7.168508910622493
49	6	f	0	6	2005	139	NA
58	6	f	1	16	2005	139	7.302308510483425
59	9	m	2	15	2005	139	10.327477812353413
64	5	m	1	5	2005	139	8.794752132216821
66	0	f	0	1	2005	139	4.489604348604007
68	4	m	1	14	2005	139	7.627584497147051
72	0	f	0	9	2005	139	3.246064247998962
93	11	f	1	11	2005	139	NA
96	1	f	1	14	2005	139	5.143886235897327
105	5	m	1	8	2005	139	NA
110	3	m	0	16	2005	139	6.219660721602284
112	5	f	2	2	2005	139	6.97924685670287
113	8	m	2	16	2005	139	9.19706812517865
114	13	m	1	3	2005	139	13.35163242496094
116	2	f	0	1	2005	139	6.148613632108078
118	2	m	0	16	2005	139	6.33969290434737
119	0	f	2	10	2005	139	3.9148078204030132
123	4	f	2	1	2005	139	NA
127	8	m	1	15	2005	139	9.519245027870472
129	8	f	0	4	2005	139	10.178267200976187
130	2	f	2	5	2005	139	NA
134	3	f	1	10	2005	139	6.3409228406547555
143	6	f	2	18	2005	139	9.353466249852993
144	8	m	0	14	2005	139	10.330517606817498
149	7	f	1	18	2005	139	8.402580205335077
154	2	m	2	16	2005	139	6.5246489306606055
156	1	f	0	8	2005	139	4.2510265024664795
165	3	f	2	2	2005	139	6.303353813801837
169	11	f	2	13	2005	139	11.011744464739543
180	4	m	2	9	2005	139	6.471861478442643
182	0	m	1	8	2005	139	4.571889852324502
185	5	m	1	13	2005	139	8.90499879784821
188	8	f	2	6	2005	139	NA
191	13	m	1	11	2005	139	13.988444752976898
192	0	f	1	15	2005	139	5.400837231331294
194	2	m	1	1	2005	139	5.739397389991932
201	13	f	1	11	2005	139	NA
205	10	m	1	18	2005	139	10.60109652088152
208	1	f	1	1	2005	139	NA
209	5	f	1	1	2005	139	7.076389135702818
213	4	m	0	20	2005	139	7.168246074006593
215	6	f	1	4	2005	139	7.668729841282167
222	9	m	0	2	2005	139	10.669793761450316
227	0	m	0	10	2005	139	4.627799632658103
230	7	m	2	10	2005	139	9.151947916205915
236	10	f	1	2	2005	139	NA
238	8	f	2	20	2005	139	9.886965798551838
239	1	m	1	20	2005	139	4.95277770426929
248	0	f	1	14	2005	139	3.4100868763528323
249	4	m	1	8	2005	139	8.3255407089045
252	3	f	0	12	2005	139	5.969688420529685
253	5	m	0	13	2005	139	8.244417355214203
263	8	m	2	5	2005	139	NA
265	1	f	2	20	2005	139	5.580816732127499
266	0	m	1	1	2005	139	3.908063798617982
284	2	m	0	6	2005	139	5.798759915247921
285	0	m	1	6	2005	139	4.2353051716655745
286	6	f	0	6	2005	139	NA
288	0	f	0	10	2005	139	3.4844470164274193
289	11	m	0	16	2005	139	12.172841856996467
298	1	m	1	16	2005	139	4.947617355084619
302	0	f	0	15	2005	139	4.787651116708819
306	3	m	0	13	2005	139	6.623774361415051
307	4	f	1	13	2005	139	6.441430558921003
311	3	m	0	7	2005	139	6.969679541077711
315	1	m	0	18	2005	139	5.571371886598204
316	13	f	0	2	2005	139	12.938411314634248
317	8	f	1	12	2005	139	8.929717601977744
321	0	m	0	19	2005	139	4.8207135107777574
322	4	m	2	1	2005	139	NA
337	3	f	1	6	2005	139	6.61498844837841
349	10	m	2	6	2005	139	11.680809834918735
356	15	f	2	18	2005	139	15.113897893412862
360	1	f	2	13	2005	139	4.943852729941418
366	9	f	2	6	2005	139	10.560956947228018
375	0	m	0	10	2005	139	5.183236416058178
376	10	f	0	19	2005	139	10.886978747104543
378	5	m	2	14	2005	139	8.042493582739146
382	4	m	0	4	2005	139	NA
394	11	f	2	6	2005	139	10.996887717937959
395	1	f	1	5	2005	139	4.375293588628772
397	0	m	2	14	2005	139	NA
402	0	f	0	1	2005	139	3.9153261028855537
407	11	m	2	7	2005	139	12.138877133690057
408	1	m	1	4	2005	139	6.39459686232129
414	2	m	1	3	2005	139	5.941199055317461
415	1	m	0	19	2005	139	5.9595307319427695
416	0	m	2	13	2005	139	4.349512022276839
422	2	f	1	7	2005	139	5.105303482873627
423	2	m	1	17	2005	139	5.452972169228711
425	15	m	1	2	2005	139	15.35340366123424
428	14	m	1	20	2005	139	15.49064535000382
433	11	m	1	19	2005	139	12.272688650280836
436	4	m	1	12	2005	139	6.73492360260307
444	1	m	2	20	2005	139	4.3479335613161485
446	11	m	0	18	2005	139	10.916439163170567
450	7	m	0	19	2005	139	9.036643420018619
452	7	m	0	19	2005	139	9.865195380836049
457	3	m	0	8	2005	139	6.0817104929923875
458	5	f	2	3	2005	139	7.876803418054915
460	2	f	0	19	2005	139	5.703770157632732
461	5	m	1	18	2005	139	9.014990045093139
468	1	m	1	16	2005	139	6.652381070784394
471	1	f	0	5	2005	139	4.9994119502400105
481	8	f	0	6	2005	139	9.60267600013689
486	2	f	0	3	2005	139	5.686807717537532
499	5	m	1	15	2005	139	7.597376288939633
500	0	f	1	10	2005	139	5.045320960430024
501	3	m	0	3	2005	139	6.279463839496624
507	10	f	2	10	2005	139	10.413806817759887
519	0	m	2	1	2005	139	5.609914308651632
524	8	m	0	19	2005	139	9.664869929031793
529	9	f	2	11	2005	139	10.529743718140272
540	13	m	2	16	2005	139	12.337782233306509
545	6	f	2	9	2005	139	8.160213625391746
563	6	m	2	11	2005	139	8.111435490636145
564	6	f	1	18	2005	139	8.206475224166775
575	7	m	0	18	2005	139	9.099297234789772
583	13	f	1	7	2005	139	12.2028797497739
586	2	f	0	7	2005	139	5.93395265380652
591	13	f	0	5	2005	139	12.417199417579887
593	12	f	1	5	2005	139	12.391445083738654
596	2	f	2	11	2005	139	4.108356965608263
600	2	m	0	15	2005	139	6.9013398303735025
608	7	m	0	4	2005	139	8.948121615028377
610	10	m	1	2	2005	139	10.727071365746232
612	8	f	0	6	2005	139	10.084840719420386
617	2	m	1	4	2005	139	NA
619	7	f	0	12	2005	139	8.751779278395919
625	5	f	1	2	2005	139	8.703107535201717
651	1	m	2	8	2005	139	4.96499644053307
656	5	f	0	4	2005	139	7.23403590406203
657	13	f	1	17	2005	139	12.65971057367911
664	4	f	0	17	2005	139	6.600929272928058
666	8	m	0	17	2005	139	9.738029902794501
670	5	f	2	9	2005	139	8.23010148421401
673	11	m	1	3	2005	139	11.97843905136123
689	2	f	2	10	2005	139	6.049263281888615
693	3	m	2	17	2005	139	6.398014453753628
697	7	f	2	18	2005	139	8.278202186926013
705	6	f	0	11	2005	139	8.718942996088138
712	6	f	2	5	2005	139	8.72204659770296
717	7	f	2	11	2005	139	9.075958679826787
722	11	m	1	8	2005	139	NA
729	15	f	0	9	2005	139	13.80201673694438
731	6	f	1	20	2005	139	8.642701930594358
733	2	f	2	2	2005	139	3.8606690138548316
740	7	m	0	6	2005	139	NA
750	6	m	1	19	2005	139	9.187590605893863
752	0	m	0	6	2005	139	NA
760	7	m	0	9	2005	139	9.205673222912955
766	12	f	1	20	2005	139	11.893309657259916
768	0	f	2	14	2005	139	4.6463133235566
772	12	m	1	13	2005	139	12.903236884581
776	0	f	1	7	2005	139	4.1614222995662535
780	9	f	2	17	2005	139	10.357298298368892
791	8	f	1	18	2005	139	8.282799200979644
803	11	m	1	19	2005	139	12.405995737989823
807	5	f	0	15	2005	139	7.851548618016518
809	2	m	1	3	2005	139	6.130256210009313
813	11	m	0	1	2005	139	NA
819	9	f	1	11	2005	139	9.874649853976205
824	7	m	2	19	2005	139	8.366217733595128
825	1	m	2	1	2005	139	6.495701407764038
834	1	f	0	16	2005	139	4.676154959860042
837	9	f	0	19	2005	139	NA
842	1	f	0	17	2005	139	4.331365696337484
845	1	m	0	8	2005	139	4.397173064602628
847	0	m	2	18	2005	139	NA
848	2	m	0	15	2005	139	6.511196534387249
856	2	f	1	11	2005	139	NA
871	2	m	2	20	2005	139	6.065265439896535
874	5	m	2	19	2005	139	7.778997127693869
880	3	f	1	18	2005	139	NA
884	8	m	1	12	2005	139	9.56032199452694
886	7	m	2	6	2005	139	8.897054410953674
887	8	f	0	15	2005	139	NA
890	5	m	1	18	2005	139	8.359661441408232
4	7	f	1	11	2006	141	8.819515581993244
10	10	m	0	3	2006	141	11.894011629012752
16	3	f	0	15	2006	141	6.060563735046658
20	12	m	1	17	2006	141	13.211979166670055
33	14	f	2	11	2006	141	13.792032742737815
34	9	m	0	6	2006	141	9.7807974407065
43	5	f	2	8	2006	141	NA
49	7	f	1	5	2006	141	7.774383629115277
58	7	f	1	8	2006	141	8.337609558736391
59	10	m	2	20	2006	141	NA
61	0	m	0	16	2006	141	NA
64	6	m	2	10	2006	141	8.965693421682824
66	1	f	1	4	2006	141	4.738546270423423
68	5	m	1	10	2006	141	7.956108996992385
70	0	f	1	8	2006	141	3.6570728960302548
72	1	f	1	5	2006	141	3.7874099041359846
93	12	f	1	12	2006	141	12.016980314748599
96	2	f	1	3	2006	141	5.6357249599734205
102	0	m	1	7	2006	141	5.092435368657982
105	6	m	0	1	2006	141	7.941338319716924
110	4	m	2	15	2006	141	6.177046894364011
112	6	f	0	3	2006	141	8.069130779011044
113	9	m	2	7	2006	141	10.175896553666202
116	3	f	0	1	2006	141	6.358549279690435
118	3	m	0	8	2006	141	6.86588701606761
119	1	f	1	8	2006	141	3.761895666326577
122	0	m	2	13	2006	141	3.8431218596948953
123	5	f	1	20	2006	141	NA
127	9	m	0	19	2006	141	10.552505811961854
130	3	f	2	16	2006	141	5.0886876332428495
134	4	f	0	15	2006	141	6.5874239969484965
143	7	f	1	18	2006	141	9.98699910312885
144	9	m	2	13	2006	141	10.850560061101325
154	3	m	0	5	2006	141	6.316445185162257
156	2	f	1	13	2006	141	4.680943144191398
162	0	m	1	12	2006	141	2.9460874030410555
165	4	f	0	18	2006	141	7.048371971314372
169	12	f	1	8	2006	141	11.778297430490907
180	5	m	2	19	2006	141	6.845875476914507
182	1	m	0	14	2006	141	4.511572545460848
185	6	m	2	7	2006	141	NA
191	14	m	0	19	2006	141	NA
192	1	f	0	3	2006	141	5.707470392507067
194	3	m	0	17	2006	141	6.423918912070263
201	14	f	2	17	2006	141	13.230263187897554
205	11	m	0	19	2006	141	11.697849087746754
208	2	f	2	14	2006	141	5.416722432435891
209	6	f	2	14	2006	141	7.634927549578547
212	0	m	0	13	2006	141	NA
213	5	m	0	14	2006	141	7.908354076884902
215	7	f	2	4	2006	141	8.648734083372107
221	0	f	2	20	2006	141	3.2802171459583014
222	10	m	2	15	2006	141	11.073632688567427
227	1	m	0	15	2006	141	NA
230	8	m	2	1	2006	141	9.6989468348272
236	11	f	2	15	2006	141	11.638464183701059
238	9	f	1	15	2006	141	10.401621333952138
239	2	m	1	15	2006	141	5.978897201644375
248	1	f	2	6	2006	141	4.081609974548706
249	5	m	0	15	2006	141	8.742048694252388
252	4	f	0	19	2006	141	6.767371010327184
253	6	m	0	6	2006	141	8.131831428363368
258	0	f	2	2	2006	141	3.860906399743095
263	9	m	2	4	2006	141	10.708701869203777
265	2	f	1	17	2006	141	5.777552324002193
266	1	m	1	18	2006	141	4.308524319338907
284	3	m	1	5	2006	141	5.75622962723307
285	1	m	0	11	2006	141	4.2674932827614445
286	7	f	0	15	2006	141	8.354178049020254
288	1	f	0	14	2006	141	3.9979144600673413
293	0	m	1	11	2006	141	3.7607888358629404
298	2	m	1	18	2006	141	5.5704770648925415
302	1	f	2	18	2006	141	4.777917963273545
306	4	m	0	20	2006	141	7.436771779772688
307	5	f	0	15	2006	141	6.997112625962154
309	0	f	2	7	2006	141	4.098842041520961
310	0	f	1	5	2006	141	4.340467037110642
311	4	m	1	3	2006	141	7.3906680704984975
315	2	m	1	8	2006	141	6.640885693150849
316	14	f	2	10	2006	141	12.893578253448473
317	9	f	2	12	2006	141	9.702901971805282
321	1	m	1	3	2006	141	4.994345796079265
322	5	m	1	15	2006	141	7.306783720938344
337	4	f	2	5	2006	141	7.403285864403956
342	0	m	0	6	2006	141	NA
349	11	m	2	13	2006	141	12.06698282938332
360	2	f	0	13	2006	141	5.114266358572309
366	10	f	0	2	2006	141	10.46776660378439
375	1	m	0	16	2006	141	5.7174028126461804
376	11	f	0	7	2006	141	11.509213647490785
378	6	m	0	6	2006	141	8.151051910059785
382	5	m	2	9	2006	141	7.677973114104783
393	0	f	2	15	2006	141	2.5060065964869924
394	12	f	1	18	2006	141	11.437175623785253
395	2	f	2	16	2006	141	5.113793772441359
397	1	m	0	6	2006	141	NA
402	1	f	2	11	2006	141	4.182862294979406
407	12	m	2	14	2006	141	NA
408	2	m	1	10	2006	141	6.414174831921496
414	3	m	2	19	2006	141	6.255503698332166
415	2	m	2	15	2006	141	NA
